city,province,industry_code,industry,year,pilot_zone,pilot_year,post_pilot,years_since_pilot,ai_exposure_ex_ante,robot_compatibility,smart_factory_count,smart_factory_excellence_count,industrial_ai_patents,machine_vision_patents,robotics_patents,predictive_maintenance_patents,digital_twin_patents,quality_inspection_patents,process_control_patents,industrial_ai_procurement_count,industrial_ai_procurement_value,aid_equal_index,procurement_layer_status,source_coverage_flags
Zhangzhou,Fujian,electronics,electronics,2024,0,,0,,1.625,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.04721985585105165,pending,patents=0;smart_factories=1;procurement=pending
Zhangzhou,Fujian,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Zhanjiang,Guangdong,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Zhanjiang,Guangdong,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Zhaoqing,Guangdong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2017,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Zhaoqing,Guangdong,construction_machinery,construction_machinery,2016,0,,0,,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Zhaoqing,Guangdong,logistics_equipment,logistics_equipment,2024,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhaoqing,Guangdong,robotics,robotics,2018,0,,0,,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Zhaoqing,Guangdong,semiconductors,semiconductors,2015,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Zhaoqing,Guangdong,shipbuilding,shipbuilding,2019,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Zhaoqing,Guangdong,steel_and_metals,steel_and_metals,2021,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Zhaoyuan,Shandong,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Zhengzhou,Henan,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2020,1,2021.0,0,-1.0,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Zhengzhou,Henan,construction_machinery,construction_machinery,2019,1,2021.0,0,-2.0,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Zhengzhou,Henan,electrical_machinery,electrical_machinery,2024,1,2021.0,1,3.0,1.25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3417230053915109,pending,patents=0;smart_factories=1;procurement=pending
Zhengzhou,Henan,industrial_machinery,industrial_machinery,2024,1,2021.0,1,3.0,1.5,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.8204073032542171,pending,patents=0;smart_factories=1;procurement=pending
Zhengzhou,Henan,logistics_equipment,logistics_equipment,2016,1,2021.0,0,-5.0,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhengzhou,Henan,logistics_equipment,logistics_equipment,2017,1,2021.0,0,-4.0,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhengzhou,Henan,non_metallic_minerals,non_metallic_minerals,2025,1,2021.0,1,4.0,0.375,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.5237368294620641,pending,patents=0;smart_factories=1;procurement=pending
Zhengzhou,Henan,robotics,robotics,2021,1,2021.0,1,0.0,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.8761712049182329,pending,patents=1;smart_factories=0;procurement=pending
Zhengzhou,Henan,semiconductors,semiconductors,2018,1,2021.0,0,-3.0,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Zhengzhou,Henan,shipbuilding,shipbuilding,2022,1,2021.0,1,1.0,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.24505369924412707,pending,patents=1;smart_factories=0;procurement=pending
Zhengzhou,Henan,steel_and_metals,steel_and_metals,2024,1,2021.0,1,3.0,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.3231678089706168,pending,patents=1;smart_factories=0;procurement=pending
Zhenjiang,Jiangsu,construction_machinery,construction_machinery,2024,0,,0,,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Zhenjiang,Jiangsu,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Zhenjiang,Jiangsu,logistics_equipment,logistics_equipment,2021,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhenjiang,Jiangsu,logistics_equipment,logistics_equipment,2022,0,,0,,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhenjiang,Jiangsu,paper,paper,2025,0,,0,,0.375,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Zhenjiang,Jiangsu,robotics,robotics,2015,0,,0,,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Zhenjiang,Jiangsu,semiconductors,semiconductors,2023,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Zhenjiang,Jiangsu,shipbuilding,shipbuilding,2016,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Zhenjiang,Jiangsu,steel_and_metals,steel_and_metals,2018,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Zhongshan,Guangdong,automotive_and_nev,automotive_and_nev,2021,0,,0,,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Zhongshan,Guangdong,batteries,batteries,2019,0,,0,,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Zhongshan,Guangdong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2015,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Zhongshan,Guangdong,electrical_machinery,electrical_machinery,2016,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhongshan,Guangdong,electrical_machinery,electrical_machinery,2018,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhongshan,Guangdong,pharmaceuticals,pharmaceuticals,2023,0,,0,,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Zhongshan,Guangdong,pharmaceuticals,pharmaceuticals,2025,0,,0,,1.625,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.3658809226191986,pending,patents=0;smart_factories=1;procurement=pending
Zhongshan,Guangdong,precision_instruments,precision_instruments,2024,0,,0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.2618741702831131,pending,patents=1;smart_factories=0;procurement=pending
Zhuhai,Guangdong,automotive_and_nev,automotive_and_nev,2015,0,,0,,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Zhuhai,Guangdong,batteries,batteries,2024,0,,0,,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Zhuhai,Guangdong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2020,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Zhuhai,Guangdong,electrical_machinery,electrical_machinery,2021,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhuhai,Guangdong,electrical_machinery,electrical_machinery,2023,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zhuhai,Guangdong,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Zhuhai,Guangdong,pharmaceuticals,pharmaceuticals,2017,0,,0,,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Zhuhai,Guangdong,precision_instruments,precision_instruments,2018,0,,0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.2618741702831131,pending,patents=1;smart_factories=0;procurement=pending
Zhuzhou,Hunan,electrical_machinery,electrical_machinery,2025,0,,0,,1.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.19429419435942719,pending,patents=0;smart_factories=1;procurement=pending
Zhuzhou,Hunan,shipbuilding,shipbuilding,2025,0,,0,,1.125,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4639304816247823,pending,patents=0;smart_factories=1;procurement=pending
Zibo,Shandong,automotive_and_nev,automotive_and_nev,2020,0,,0,,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Zibo,Shandong,batteries,batteries,2018,0,,0,,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Zibo,Shandong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2025,0,,0,,1.25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Zibo,Shandong,electrical_machinery,electrical_machinery,2015,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zibo,Shandong,electrical_machinery,electrical_machinery,2017,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Zibo,Shandong,pharmaceuticals,pharmaceuticals,2022,0,,0,,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Zibo,Shandong,precision_instruments,precision_instruments,2023,0,,0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.2618741702831131,pending,patents=1;smart_factories=0;procurement=pending
